date,exchange,code,name
Oct 20th 2024,NASDAQ,NNAG,99 Acquisition Group Inc. Class A Common Stock
Oct 20th 2024,NASDAQ,BFIIW,BurgerFi International
Oct 20th 2024,NASDAQ,BFI,Burgerfi International
Oct 20th 2024,NYSEARCA,DBEH,iMGP DBi Hedge Strategy ETF
Oct 19th 2024,NYSE,PRE.PJ,PartnerRe
Oct 19th 2024,NYSE,NFYS.UN,Enphys Acquisition
Oct 19th 2024,NASDAQ,AVHIW,Achari Ventures Holdings Corp. I Warrant
Oct 18th 2024,NASDAQ,ACACW,Acies Acquisition
Oct 18th 2024,NYSEMKT,HNRA,HNR Acquisition
Oct 18th 2024,NYSEMKT,DXF,Dunxin Financial Holdings
Oct 17th 2024,NYSE,HNRA.WT,HNR Acquisition Corp WT
Oct 17th 2024,NYSEMKT,AAMC,Altisource Asset Management
Oct 17th 2024,NASDAQ,USCTW,TKB Critical Technologies 1 Warrant
Oct 17th 2024,NASDAQ,TWLVU,Twelve Seas Investment Co II Unit
Aug 11th 2023,NYSEARCA,FEHY,FlexShares Trust - FlexShares ESG & Climate High Yield Corporate Core Index Fund
Aug 11th 2023,NASDAQ,ISEE,IVERIC bio
Aug 11th 2023,NASDAQ,TTCF,Tattooed Chef
Aug 10th 2023,NASDAQ,BWAC,Better World Acquisition
Aug 10th 2023,NASDAQ,CREC,Crescera Capital Acquisition
Aug 9th 2023,NASDAQ,BVFL,BV Financial
Aug 9th 2023,NASDAQ,IMBI,iMedia Brands
Aug 7th 2023,NYSEARCA,DSMC,ETF Series Solutions Trust - Distillate Small/Mid Cash Flow ETF
Aug 6th 2023,NYSE,CORS,Corsair Partnering
Aug 6th 2023,NASDAQ,RIDE,Lordstown Motors
Aug 6th 2023,NASDAQ,NYMX,Nymox Pharmaceutical
Aug 5th 2023,NASDAQ,DSEY,Diversey Holdings
Aug 5th 2023,NYSE,GOGN,GoGreen Investments
Aug 5th 2023,NYSEARCA,BIDS,Amplify ETF Trust - Amplify Digital & Online Trading ETF
Aug 5th 2023,NYSE,GER,Goldman Sachs MLP and Energy Renaissance Fund
Aug 4th 2023,NYSE,SQZ,SQZ Biotechnologies
Mar 4th 2024,NYSEMKT,OSTX,OS Therapies
Mar 4th 2024,NYSEMKT,WRAC,Williams Rowland Acquisition
Mar 4th 2024,NYSEMKT,TOVX,Theriva Biologics
Mar 4th 2024,NYSEMKT,SVT,Servotronics
Mar 4th 2024,NYSEMKT,REI,Ring Energy
Mar 4th 2024,NYSEMKT,NRO,Neuberger Berman Real Estate Securities Income Fund
Mar 4th 2024,NYSEMKT,CHFW,Consonance-HFW Acquisition
Mar 4th 2024,NYSEMKT,BTX,Brooklyn ImmunoTherapeutics
Mar 4th 2024,NYSEMKT,IDN,Intellicheck
Mar 4th 2024,NYSE,IRS,Irsa Inversiones Y Representaciones
Mar 4th 2024,NASDAQ,SCVL,Shoe Carnival
Mar 4th 2024,NASDAQ,RNST,Renasant
Mar 4th 2024,NASDAQ,ROLL,RBC Bearings
Oct 13th 2022,NASDAQ,MNDT,Mandiant
Oct 13th 2022,NASDAQ,MUDS,Mudrick Capital Acquisition Corp II
Oct 12th 2022,NASDAQ,BRCN,Burcon Nutrascience
Oct 11th 2022,NYSE,TWND,Tailwind Acquisition
Oct 9th 2022,NYSE,SMM,Salient Midstream & MLP Fund
Oct 9th 2022,NYSE,PTR,PetroChina
Oct 9th 2022,NYSE,SNP,China Petroleum & Chemical
Oct 8th 2022,NASDAQ,NBEV,NewAge
Oct 8th 2022,NASDAQ,ALNA,Allena Pharmaceuticals
Oct 7th 2022,NASDAQ,CRTD,Creatd
Oct 7th 2022,NASDAQ,MKD,Molecular Data
Oct 7th 2022,NYSEMKT,AXU,Alexco Resource
Oct 7th 2022,NYSEARCA,JDIV,J.P. Morgan Exchange-Traded Fund Trust - JPMorgan U.S. Dividend ETF
Oct 7th 2022,NYSEARCA,JMIN,J.P. Morgan Exchange-Traded Fund Trust - JPMorgan U.S. Minimum Volatility ETF
Oct 6th 2022,NASDAQ,ETAC,E.Merge Technology Acquisition
Jun 4th 2025,NASDAQ,ANY,Sphere 3D
Aug 18th 2025,NASDAQ,WCPB,Northern Lights Fund Trust II
Feb 26th 2025,NASDAQ,AKTSQ,Akoustis Technologies
Feb 26th 2025,NYSE,TRI,Thomson Reuters
Oct 17th 2024,NASDAQ,THCHW,TH International
Oct 17th 2024,NASDAQ,TGVCW,TG Venture Acquisition Corp. Warrants
Oct 17th 2024,NASDAQ,STIXW,Semantix
Oct 17th 2024,NASDAQ,SEEL,Seelos Therapeutics
Oct 17th 2024,NASDAQ,SAVAW,"Cassava Sciences, Inc. Warrant"
Oct 17th 2024,NASDAQ,RWODR,Redwoods Acquisition
Oct 17th 2024,NASDAQ,QOMOR,Qomolangma Acquisition Corp. Right
Oct 17th 2024,NASDAQ,QDROW,Quadro Acquisition One
Oct 17th 2024,NASDAQ,PTWOW,Pono Capital Two
Oct 17th 2024,NASDAQ,PTWOU,Pono Capital Two
Oct 17th 2024,NASDAQ,PTWO,Pono Capital Two
Oct 17th 2024,NASDAQ,PEPLW,PepperLime Health Acquisition Corporation Warrrant
Oct 17th 2024,NASDAQ,PEGRW,Project Energy Reimagined Acquisition Corp. Warrant
Oct 17th 2024,NASDAQ,PEGRU,Project Energy Reimagined Acquisition Corp Unit
Oct 17th 2024,NASDAQ,NUBIW,Nubia Brand International
Oct 17th 2024,NASDAQ,NOVVR,Nova Vision Acquisition Corp. Rights
Oct 17th 2024,NASDAQ,LIBYW,Liberty Resources Acquisition Corp. Warrant
Oct 17th 2024,NASDAQ,HA,Hawaiian Holdings
Oct 17th 2024,NASDAQ,GTHX,G1 Therapeutics
Oct 17th 2024,NASDAQ,GMFIW,Aetherium Acquisition Corp. Warrant
Oct 17th 2024,NASDAQ,FLFVW,Feutune Light Acquisition Corporation
Oct 17th 2024,NASDAQ,FLFVR,Feutune Light Acquisition Corporation
Jun 3rd 2025,NASDAQ,LGMK,LogicMark
Jun 2nd 2025,NASDAQ,STBX,Starbox Group Holdings
Jun 2nd 2025,NASDAQ,HPH,Highest Performances Holdings
Jun 2nd 2025,NYSEARCA,CRUZ,Defiance Hotel Airline and Cruise ETF
Jun 2nd 2025,NYSEARCA,HDRO,Defiance Next Gen H2 ETF
Mar 4th 2024,NASDAQ,PRIM,Primoris Services
Mar 4th 2024,NASDAQ,POOL,Pool Corporation
Mar 4th 2024,NASDAQ,PLAB,Photronics
Mar 4th 2024,NASDAQ,PNNT,PennantPark Investment Corporation
Mar 4th 2024,NASDAQ,PFLT,PennantPark Floating Rate Capital
Mar 4th 2024,NASDAQ,PATK,Patrick Industries
Mar 4th 2024,NASDAQ,PCYG,Park City Group
Mar 4th 2024,NASDAQ,OFIX,Orthofix Medical
Mar 4th 2024,NASDAQ,PID,Invesco Capital Management LLC - Invesco International Dividend Achievers ETF
Mar 4th 2024,NASDAQ,KBWP,Invesco Capital Management LLC - Invesco KBW Property & Casualty Insurance ETF
Mar 4th 2024,NASDAQ,IMRN,Immuron
Mar 4th 2024,NASDAQ,RNEM,First Trust Exchange-Traded Fund III - First Trust Emerging Markets Equity Select ETF
Mar 4th 2024,NASDAQ,STEL,Stellar Bancorp
Mar 4th 2024,NASDAQ,LBC,Luther Burbank
Mar 4th 2024,NASDAQ,OBNK,Origin Bancorp
Mar 4th 2024,NASDAQ,RAPT,RAPT Therapeutics
Mar 4th 2024,NASDAQ,SDOT,Sadot Group
Mar 4th 2024,NASDAQ,GHIV,Gores Holdings IV
Mar 4th 2024,NASDAQ,LRMR,Larimar Therapeutics
Mar 4th 2024,NASDAQ,OBIO,Orchestra BioMed Holdings
Oct 17th 2024,NASDAQ,FICVW,Frontier Investment Corp Warrants
Oct 17th 2024,NASDAQ,FHLTW,Future Health ESG Corp. Warrant
Oct 17th 2024,NASDAQ,FAZEW,FaZe Holdings
Oct 17th 2024,NASDAQ,ENCPW,Energem Corp Warrant
Oct 17th 2024,NASDAQ,DCFCW,Tritium DCFC Limited Warrant
Oct 17th 2024,NASDAQ,CSSEL,Chicken Soup for the Soul Entertainment
Oct 17th 2024,NASDAQ,CPAAW,Conyers Park III Acquisition Corp. Warrants
Oct 17th 2024,NASDAQ,BWAQW,Blue World Acquisition Corporation Warrant
Oct 17th 2024,NASDAQ,BWAQU,Blue World Acquisition Corp Unit
Oct 17th 2024,NASDAQ,ASCBR,A SPAC II Acquisition Corp. Right
Oct 17th 2024,NASDAQ,ACAHW,Atlantic Coastal Acquisition
Oct 17th 2024,NYSEARCA,PPI,Investment Managers Series Trust II
Oct 17th 2024,NYSEARCA,RUFF,ETF Opportunities Trust - Alpha Dog ETF
Oct 16th 2024,NYSEARCA,OAIA,Listed Funds Trust - Teucrium AiLA Long-Short Base Metals Strategy ETF
Oct 16th 2024,NYSEARCA,EMFQ,Amplify ETF Trust - Amplify Emerging Markets FinTech ETF
Oct 16th 2024,NASDAQ,WENAW,Anew Medical
Oct 16th 2024,NASDAQ,PLMIW,Plum Acquisition Corp. I
Oct 16th 2024,NASDAQ,PLMIU,Plum Acquisition I Corp Unit
Oct 16th 2024,NASDAQ,PLMI,Plum Acquisition I
Oct 16th 2024,NASDAQ,MDNAF,Medicenna Therapeutics
Oct 16th 2024,NASDAQ,KMID,Virtus ETF Trust II
Oct 16th 2024,NASDAQ,CLBTW,Cellebrite DI Equity Warrants
Oct 16th 2024,NASDAQ,XSPDX,StepStone Private Venture and Growth Fund
Oct 16th 2024,NASDAQ,WKME,Walkme
Feb 25th 2025,NASDAQ,OTLY,Oatly Group AB
Feb 25th 2025,NASDAQ,OAKBX,OAKMARK EQUITY AND INCOME FUND INVESTOR CLASS
Feb 25th 2025,NASDAQ,MCDFX,MATTHEWS CHINA DIVIDEND FUND INVESTOR CLASS SHARES
Feb 25th 2025,NASDAQ,JSCVX,PERKINS SMALL CAP VALUE FUND
Feb 25th 2025,NASDAQ,JABAX,JANUS BALANCED FUND
Feb 25th 2025,NASDAQ,GLIFX,LAZARD GLOBAL LISTED INFRASTRUCTURE PORTFOLIO INSTITUTIONAL SHARES
Feb 25th 2025,NASDAQ,FSMVX,FIDELITY MID CAP VALUE FUND FIDELITY MID CAP VALUE FUND
Feb 25th 2025,NASDAQ,FPACX,FPA CRESCENT FUND FPA CRESCENT FUND
Feb 25th 2025,NASDAQ,FMILX,FIDELITY NEW MILLENNIUM FUND FIDELITY NEW MILLENNIUM FUND
Feb 25th 2025,NASDAQ,FCNTX,Fidelity Contrafund
Feb 25th 2025,NASDAQ,DSENX,DOUBLELINE SHILLER ENHANCED CAPE
Feb 25th 2025,NASDAQ,BPLEX,BOSTON PARTNERS LONG/SHORT EQUITY FUND INVESTOR
Feb 25th 2025,NASDAQ,BALFX,AMERICAN BALANCED FUND CLASS F-1
Feb 25th 2025,NASDAQ,AKREX,AKRE FOCUS FUND RETAIL CLASS
Mar 4th 2024,NASDAQ,STWO,ACON S2 Acquisition
Mar 4th 2024,NASDAQ,VIH,VPC Impact Acquisition Holdings
Mar 4th 2024,NASDAQ,DSAC,Duddell Street Acquisition
Mar 4th 2024,NASDAQ,LEXX,Lexaria Bioscience
Mar 4th 2024,NASDAQ,YSAC,Yellowstone Acquisition
Mar 4th 2024,NASDAQ,COMS,COMSovereign Holding
Mar 4th 2024,NASDAQ,ROVR,Rover Group
Mar 4th 2024,NASDAQ,DFH,Dream Finders Homes
Mar 4th 2024,NASDAQ,TMKR,Priveterra Acquisition Corp. II
Mar 4th 2024,NASDAQ,INNV,InnovAge Holding
Mar 4th 2024,NASDAQ,IIIN,Insteel Industries
Mar 4th 2024,NASDAQ,KVSB,Khosla Ventures Acquisition Co II
Mar 4th 2024,NASDAQ,FDS,Factset Research Systems
Mar 4th 2024,NASDAQ,SRNG,Soaring Eagle Acquisition
Aug 18th 2025,NASDAQ,NSRX,Nasus Pharma
Mar 29th 2025,NYSEMKT,CRWV,"CoreWeave, Inc. Class A Common Stock"
Mar 28th 2025,NYSE,JPM.PD,JPMorgan Chase
Mar 28th 2025,NYSE,JPM.PK,JPMorgan Chase
Mar 28th 2025,NYSE,JPM.PL,JPMorgan Chase
Mar 28th 2025,NYSE,SBBA,Scorpio Tankers Inc. 7.00% Seni
Mar 28th 2025,NASDAQ,ASLV,Allspring Exchange-Traded Funds Trust
Jan 17th 2025,NASDAQ,ASCRF,A SPAC II Acquisition
Jan 17th 2025,NASDAQ,BSJO,Invesco BulletShares 2024 High Yield Corporate Bond ETF
Jan 17th 2025,NASDAQ,BSMO,Invesco BulletShares (R) 2024 Municipal Bond ETF
Jan 17th 2025,NASDAQ,DBGIW,Digital Brands Group
Jan 16th 2025,NASDAQ,ZIONL,Zions Bancorporation N.A. - 6.9
Jan 16th 2025,NASDAQ,GHIX,Gores Holdings IX
Jan 16th 2025,NASDAQ,BOCNU,Blue Ocean Acquisition Corp Unit
Jan 16th 2025,NASDAQ,BOCN,Blue Ocean Acquisition
Jan 16th 2025,NASDAQ,GHIXU,Gores Holdings IX Inc Unit
Mar 4th 2024,NASDAQ,FWAC,Fifth Wall Acquisition Corp III
Mar 4th 2024,NASDAQ,FWAA,Fifth Wall Acquisition Corp I
Mar 4th 2024,NASDAQ,OPTT,Ocean Power Technologies - Reg S
Mar 4th 2024,NASDAQ,RPID,Rapid Micro Biosystems
Mar 4th 2024,NASDAQ,USCB,USCB Financial Holdings
Mar 4th 2024,NASDAQ,LCID,Lucid Group
Mar 4th 2024,NASDAQ,LUCD,Lucid Diagnostics
Mar 4th 2024,NASDAQ,FOUN,Founder SPAC
Mar 4th 2024,NASDAQ,GBCI,Glacier Bancorp
Mar 4th 2024,NASDAQ,SZZL,Sizzle Acquisition
Mar 4th 2024,NASDAQ,ODDS,Pacer Funds Trust - Pacer BlueStar Digital Entertainment ETF
Mar 4th 2024,NASDAQ,SVRE,SaverOne 2014
Mar 4th 2024,NASDAQ,UTWO,Rbb Fund Inc - US Treasury 2 Year Note ETF
Oct 16th 2024,NASDAQ,SAITW,SAI.TECH Global Corporation
Oct 16th 2024,NASDAQ,NNAGW,99 Acquisition Group Inc. Warrant
Oct 16th 2024,NASDAQ,NNAGR,99 Acquisition Group Inc. Right
Oct 16th 2024,NASDAQ,MINDP,Mind Technology Inc Pref A
Oct 16th 2024,NASDAQ,LSXMB,Liberty Media Corporation Series B Liberty SiriusXM Common Stock
Oct 16th 2024,NASDAQ,LSXMA,Liberty Media Corporation Series A Liberty SiriusXM Common Stock
Oct 16th 2024,NASDAQ,LRCX,Lam Research
Oct 16th 2024,NASDAQ,JTAIZ,Jet.AI Inc. Merger Consideration Warrants
Oct 16th 2024,NASDAQ,JTAIW,Jet.AI
Oct 16th 2024,NASDAQ,JCTCF,Jewett-Cameron Trading
Oct 16th 2024,NASDAQ,GHSI,Guardion Health Sciences
Oct 16th 2024,NASDAQ,EDGU,The Advisorsâ Inner Circle Fund II
Oct 16th 2024,NASDAQ,EDGI,The Advisorsâ Inner Circle Fund II
Oct 16th 2024,NASDAQ,CBNA,Chain Bridge Bancorp
Oct 16th 2024,NASDAQ,BRAC,Broad Capital Acquisition
Oct 16th 2024,NASDAQ,ALIM,Alimera Sciences
Oct 16th 2024,NYSEMKT,AULT.P.D,AULT-P-D
Oct 16th 2024,NYSEMKT,AULT,Ault Alliance
Oct 16th 2024,NYSE,ZEPP,Zepp Health
Oct 16th 2024,NYSE,VLD.WT,Velo3D
Mar 3rd 2023,NYSEARCA,QMN,IndexIQ ETF Trust - IQ Hedge Market Neutral Tracker ETF
Mar 3rd 2023,NYSEARCA,QLS,IndexIQ ETF Trust - IQ Hedge Long/Short Tracker ETF
Mar 3rd 2023,NYSEARCA,QED,IndexIQ ETF Trust - IQ Hedge Event-Driven Tracker ETF
Mar 3rd 2023,NYSEARCA,MCRO,IndexIQ ETF Trust - IQ Hedge Macro Tracker ETF
Mar 3rd 2023,NYSEARCA,HYLV,IndexIQ ETF Trust - IQ S&P High Yield Low Volatility Bond ETF
Mar 3rd 2023,NYSE,PRBM,Parabellum Acquisition
Mar 3rd 2023,NASDAQ,CPAR,Catalyst Partners Acquisition
Mar 3rd 2023,NASDAQ,VIVO,Meridian Bioscience
Mar 3rd 2023,NASDAQ,LNW,Light & Wonder
Mar 2nd 2023,NYSE,MFGP,Micro Focus International
Mar 2nd 2023,NYSEMKT,EXN,Excellon Resources
Mar 1st 2023,NYSE,DNZ,D and Z Media Acquisition
Mar 1st 2023,NASDAQ,FOXW,FoxWayne Enterprises Acquisition
Feb 26th 2023,NASDAQ,SVFA,SVF Investment
Feb 26th 2023,NASDAQ,NAAC,North Atlantic Acquisition
Feb 25th 2023,NASDAQ,THAC,Thrive Acquisition
Feb 25th 2023,NASDAQ,GIAC,Gesher I Acquisition
Feb 24th 2023,NASDAQ,BNFT,Benefitfocus
Feb 24th 2023,NYSE,RKLY,Rockley Photonics Holdings
Jul 16th 2025,NASDAQ,LGHLW,Lion Financial Group
Jul 16th 2025,NASDAQ,DADA,Dada Nexus
Jul 14th 2025,NYSEMKT,YOUL,Youlife Group Inc. American Depositary Shares
Jul 14th 2025,NYSEMKT,WENNW,Wen Acquisition Corp Warrant
May 23rd 2025,NASDAQ,PTPI,Petros Pharmaceuticals
May 23rd 2025,NASDAQ,ICCT,iCoreConnect Inc. Common stock
Mar 28th 2025,NASDAQ,CFB,CrossFirst Bankshares
Mar 28th 2025,NASDAQ,EMKR,EMCORE Corporation
Mar 4th 2024,NASDAQ,USVN,Rbb Fund Inc - US Treasury 7 Year Note ETF
Mar 4th 2024,NASDAQ,HKIT,Hitek Global
Mar 4th 2024,NASDAQ,LRE,Lead Real Estate
Mar 4th 2024,NASDAQ,INDV,Indivior
Mar 4th 2024,NASDAQ,ODD,ODDITY Tech
Mar 4th 2024,NASDAQ,YHGJ,Yunhong Green CTI
Mar 4th 2024,NASDAQ,ROI,RiskOn International
Mar 4th 2024,NASDAQ,ONCO,Onconetix
Mar 4th 2024,NYSE,LII,Lennox International
Mar 4th 2024,NYSE,LRN,Stride
Mar 4th 2024,NYSEARCA,ZHDG,Tidal ETF Trust - ZEGA Buy and Hedge ETF
Mar 4th 2024,NYSEARCA,JAVA,J.P. Morgan Exchange-Traded Fund Trust - JPMorgan Active Value ETF
Mar 4th 2024,NYSEARCA,VNAM,Global X Funds - Global X MSCI Vietnam ETF
Mar 4th 2024,NYSEARCA,OAIE,Series Portfolios Trust - Optimize AI Smart Sentiment EventDriven ETF
Mar 4th 2024,NASDAQ,CTRE,CareTrust REIT
Mar 4th 2024,NASDAQ,GTLS,Chart Industries
Mar 4th 2024,NASDAQ,CNMD,CONMED Corporation
Mar 4th 2024,NASDAQ,CREE,Cree
Oct 16th 2024,NYSE,SOI,Solaris Oilfield Infrastructure
Oct 16th 2024,NYSE,RF.P.B,Regions Financial Corporation Depositary Shares Series B
Oct 16th 2024,NYSE,RF.PB,Regions Financial Corporation
Oct 16th 2024,NYSE,JWSM.UN,Jaws Mustang Acquisition
Oct 16th 2024,NYSE,DRQ,Dril-Quip
Oct 16th 2024,NYSE,CTR,ClearBridge Energy MLP Total Return Fund
Oct 4th 2024,NASDAQ,EDGH,The Advisorsâ Inner Circle Fund II
Oct 4th 2024,NASDAQ,COOLU,Corner Growth Acquisition
Oct 4th 2024,NASDAQ,DXYN,The Dixie Group
Oct 4th 2024,NYSE,TUP,Tupperware Brands Corporation
Oct 4th 2024,NYSEARCA,NRGU,MicroSectors U.S. Big Oil Index 3X Leveraged ETNs
Oct 4th 2024,NYSEARCA,NRGD,MicroSectors U.S. Big Oil Index -3X Inverse Leveraged ETNs
Oct 4th 2024,NYSEARCA,BNKU,MicroSectors US Big Banks Index 3X Leveraged
Oct 4th 2024,NYSEARCA,BNKD,MicroSectors US Big Banks Index 3X Inverse Leveraged
Oct 4th 2024,NYSE,AMK,AssetMark Financial Holdings
Oct 4th 2024,NYSE,BKSY,Blacksky Technology
Oct 4th 2024,NASDAQ,SMCI,Super Micro Computer
Oct 4th 2024,NASDAQ,QIWI,QIWI
Oct 4th 2024,NASDAQ,PDYN,Palladyne AI
Jul 14th 2025,NYSEMKT,YNOT,Horizon Digital Frontier ETF
Jul 14th 2025,NYSEMKT,QGRD,Horizon Nasdaq-100 Defined Risk ETF
Jul 14th 2025,NYSEMKT,PCAPW,ProCap Acquisition Corp Warrant
Jul 14th 2025,NYSEMKT,VGVT,Vanguard Malvern Funds
Jul 14th 2025,NYSEMKT,OYSE,Oyster Enterprises II Acquisition
Jul 14th 2025,NYSEMKT,WENN,Wen Acquisition
Jul 14th 2025,NYSEMKT,OYSER,Oyster Enterprises II Acquisition Corp Rights
Jul 14th 2025,NYSEMKT,DLXY,Delixy Holdings
Jul 14th 2025,NYSEMKT,LBDKV,Liberty Broadband Corporation Class C Common Stock Ex-distribution When-Issued
Jul 14th 2025,NYSEMKT,BMHL,Bluemount Holdings
Jul 14th 2025,NYSEMKT,MAMK,MaxsMaking
Jul 14th 2025,NYSEMKT,ANPA,Rich Sparkle Holdings
Jul 14th 2025,NYSEMKT,AALG,Leverage Shares 2X Long AAL Daily ETF
Jul 14th 2025,NYSEMKT,ASCE,Allspring Exchange-Traded Funds Trust
Jul 14th 2025,NASDAQ,SAG,SAG Holdings
Jul 13th 2025,NYSE,CUBI.P.E,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E
May 23rd 2025,NYSE,DTC,Solo Brands
May 22nd 2025,NYSEARCA,URAX,Tidal Trust II
May 21st 2025,NASDAQ,VRPX,Virpax Pharmaceuticals
Mar 28th 2025,NASDAQ,SOXM,Tradr 2X Long SOXX Monthly ETF
Aug 4th 2023,NASDAQ,FWONK,Liberty Media Corp. (Tracking Stock -Liberty Formula 1) Series C
Aug 3rd 2023,NYSEARCA,DSTX,ETF Series Solutions Trust - Distillate International Fundamental Stability & Value ETF
Aug 2nd 2023,NASDAQ,DNAD,Social Capital Suvretta Holdings Corp IV
Aug 2nd 2023,NYSE,USX,U.S. Xpress Enterprises
Aug 2nd 2023,NYSE,EOCW,Elliott Opportunity II
Aug 2nd 2023,NYSEARCA,QDYN,FlexShares Trust - FlexShares Quality Dividend Dynamic Index Fund
Aug 2nd 2023,NASDAQ,BGCP,BGC Partners
Aug 2nd 2023,NASDAQ,BNSO,Bonso Electronics International
Aug 2nd 2023,NASDAQ,TCFC,Community Financial
Aug 2nd 2023,NASDAQ,SRGA,Surgalign Holdings
Aug 2nd 2023,NASDAQ,DNAB,Social Capital Suvretta Holdings Corp II
Jul 30th 2023,NASDAQ,INDT,INDUS Realty Trust
Jul 30th 2023,NYSE,BBLN,Babylon Holdings
Oct 4th 2024,NASDAQ,FTCE,First Trust Exchange-Traded Fund VI
Oct 4th 2024,NASDAQ,EGRX,Eagle Pharmaceuticals
Oct 3rd 2024,NASDAQ,CNXX,CONX
Oct 3rd 2024,NYSE,DNA.WT,Ginkgo Bioworks Holdings
Oct 3rd 2024,NASDAQ,SPYQ,SPYQ
Oct 3rd 2024,NASDAQ,SARO,StandardAero
Oct 3rd 2024,NASDAQ,QQQP,QQQP
Oct 3rd 2024,NASDAQ,GQQQ,GQQQ
Oct 3rd 2024,NASDAQ,FVR,FrontView REIT
Oct 3rd 2024,NASDAQ,CNXXW,CNXXW
Oct 3rd 2024,NASDAQ,CHK,Chesapeake Energy
Oct 2nd 2024,NYSEARCA,SYII,Syntax ETF Trust
Oct 2nd 2024,NYSEMKT,ELCV,Strategy Shares
Oct 1st 2024,NASDAQ,TBIO,Telesis Bio
Sep 30th 2024,NYSE,IFIN,InFintT Acquisition
Sep 30th 2024,NYSE,TNP.PE,Tsakos Energy Navigation
Sep 30th 2024,NYSE,EQV.WS,EQV-WS
Sep 30th 2024,NYSE,CBH,AllianzGI Convertible & Income 2024 Target Term Fund
Sep 30th 2024,NYSE,TNP.PF,Tsakos Energy Navigation
Mar 4th 2024,NASDAQ,WATT,Energous
Mar 4th 2024,NASDAQ,EQBK,Equity Bancshares
Mar 4th 2024,NASDAQ,SKYY,First Trust Exchange-Traded Fund III - First Trust Cloud Computing ETF
Mar 4th 2024,NASDAQ,GBLI,Global Indemnity Group
Mar 4th 2024,NYSEARCA,ULE,ProShares Trust - ProShares Ultra Euro 2x Shares
Mar 4th 2024,NYSEARCA,TFI,SPDR Series Trust - SPDR Nuveen Bloomberg Municipal Bond ETF
Mar 4th 2024,NYSEARCA,TDTT,FlexShares Trust - FlexShares iBoxx 3-Year Target Duration TIPS Index Fund
Mar 4th 2024,NYSEARCA,SSPY,Syntax ETF Trust - Syntax Stratified LargeCap ETF
Mar 4th 2024,NYSEARCA,SPGP,Invesco Capital Management LLC - Invesco S&P 500 GARP ETF
Mar 4th 2024,NYSEARCA,PPLT,abrdn ETF - abrdn Physical Platinum Shares ETF
Mar 4th 2024,NYSEARCA,PFFA,ETFis Series Trust I - Virtus InfraCap U.S. Preferred Stock ETF
Mar 4th 2024,NYSEARCA,PALC,Pacer Funds Trust - Pacer Lunt Large Cap Multi-Factor Alternator ETF
Mar 4th 2024,NYSEARCA,NAIL,Direxion Shares ETF Trust - Direxion Daily Homebuilders & Supplies Bull 3X Shares
Mar 4th 2024,NYSEARCA,MUST,Columbia ETF Trust I - Columbia Multi-Sector Municipal Income ETF
Mar 4th 2024,NYSEARCA,MTGP,WisdomTree Trust - WisdomTree Mortgage Plus Bond Fund
Mar 4th 2024,NYSEARCA,LOUP,Innovator ETFs Trust - Innovator Deepwater Frontier Tech ETF
Mar 4th 2024,NYSEARCA,LABD,Direxion Shares ETF Trust - Direxion Daily S&P Biotech Bear 3X Shares
Mar 4th 2024,NYSEARCA,JPUS,J.P.Morgan Investment Management Inc. - JPMorgan Diversified Return U.S. Equity ETF
Mar 4th 2024,NYSEARCA,ISCB,BlackRock Institutional Trust Company N.A. - iShares Morningstar Small-Cap ETF
Mar 4th 2024,NYSEARCA,IWP,BlackRock Institutional Trust Company N.A. - iShares Russell Mid-Cap Growth ETF
Mar 4th 2024,NYSEARCA,IWN,BlackRock Institutional Trust Company N.A. - iShares Russell 2000 Value ETF
Mar 4th 2024,NYSEARCA,IRBO,BlackRock Institutional Trust Company N.A. - iShares Robotics and Artificial Intelligence Multisector ETF
Oct 6th 2022,NYSE,SHI,Sinopec Shanghai Petrochemical
Oct 6th 2022,NYSE,WARR,Warrior Technologies Acquisition
Oct 5th 2022,NYSE,BHVN,Biohaven Pharmaceutical Holding
Oct 2nd 2022,NYSE,LFC,China Life Insurance
Oct 2nd 2022,NYSE,ACH,Aluminum Corporation Of China
Oct 1st 2022,NASDAQ,CRXT,Clarus Therapeutics Holdings
Oct 1st 2022,NASDAQ,AUTO,AutoWeb
Oct 1st 2022,NYSEARCA,MENV,Advisorshares Trust - AdvisorShares North Square McKee ESG Core Bond ETF
Oct 1st 2022,NYSEMKT,CTEK,CynergisTek
Sep 29th 2022,NYSEARCA,STBL,Rbb Fund Inc - DriveWealth Steady Saver ETF
Sep 29th 2022,NASDAQ,UBOH,United Bancshares Inc. (OH)
Sep 29th 2022,NYSEARCA,EERN,Rbb Fund Inc - DriveWealth Power Saver ETF
Sep 29th 2022,NYSEARCA,PSY,ETF Series Solutions Trust - Defiance Next Gen Altered Experience ETF
Sep 29th 2022,NYSEARCA,SPAK,ETF Series Solutions Trust - Defiance Next Gen SPAC Derived ETF
Sep 29th 2022,NYSE,POLY,Plantronics
Sep 28th 2022,NASDAQ,ISLE,Isleworth Healthcare Acquisition
Sep 28th 2022,NASDAQ,RVAC,Riverview Acquisition
Sep 25th 2022,NASDAQ,ENDP,Endo International
Jul 13th 2025,NASDAQ,ZLSWF,ZLSWF
Jul 13th 2025,NASDAQ,PLYA,Playa Hotels & Resorts BV
Jul 13th 2025,NASDAQ,GLYC,GlycoMimetics
